date,price_usd,mvrv,vfl_ratio,vfl_signal,vfl_confidence,fair_ratio,fair_price_usd,sth_realized_price_usd,sth_ratio,sth_confirmation,lth_realized_price_usd,lth_ratio,lth_confirmation,cap_real_usd,cap_real_30d_usd,cap_real_30d_pct,capital_flow_label,rsi,rsi_capitulation,rsi_alert_reference_exposure,fair_buy_price_usd,fair_sell_price_usd,fair_reversal_price_usd,vfl_regime_price_usd,vfl_regime_direction,fair_zone,combined_signal,target_exposure,macro_exposure,execution_cap,current_exposure_pct,execution_note,recomposition_note,visual_alert_signal,visual_alert_exposure,macro_exposure_with_visual_alerts,strategy_equity,visual_alert_equity_reference,buy_hold_equity,vol_mult_ma90,vol14,dd60,ret7,ret30,volume_status
2016-01-01,434.678006428989,1.44202141,1.4013248859811467,1,VERDE MUITO FORTE,1.0085007545643982,431.0140616768696,362.79,1.198153219297635,STH DISTRIBUIÇÃO,279.63,1.5544755799770733,LTH SAUDÁVEL,4531461828.6346655,212119921.77936077,0.04910931488028347,FLUXO POSITIVO,56.934042971120284,INATIVO NO VERDE,0,413.77349920979475,452.56476476071305,400.84307735948875,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,178.97329776078683,210.80005283522178,1047.2020683857495,0.5796,0.3700,-0.064440,-0.046171,0.210053,real
2016-01-02,434.439877264757,1.44085731,1.3901414877496003,1,VERDE MUITO FORTE,1.0047538472946684,432.3843879120245,363.21,1.1961121039199278,STH DISTRIBUIÇÃO,279.61,1.553735121293076,LTH SAUDÁVEL,4533731415.384209,212229093.11683178,0.04911002639597806,FLUXO POSITIVO,56.859432534326714,INATIVO NO VERDE,0,415.08901239554353,454.00360730762577,402.1174807581828,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,178.87525102001487,210.68457047895052,1046.6283808523604,0.4582,0.3821,-0.064952,0.038779,0.202735,real
2016-01-03,430.136180011689,1.42578556,1.3825680650005183,1,VERDE MUITO FORTE,0.996873762905496,431.48510475189033,364.1,1.181368250512741,STH DISTRIBUIÇÃO,279.51,1.5388937068859398,LTH SAUDÁVEL,4537363040.360368,212393616.65141582,0.049108697852775496,FLUXO POSITIVO,55.47974593653901,INATIVO NO VERDE,0,414.2257005618147,453.05935998948485,401.28114741925805,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,177.10325685754637,208.59746325264612,1036.2601528802486,0.6434,0.3826,-0.074215,0.017578,0.184160,real
2016-01-04,433.44897106955,1.4358758,1.3768439157959196,1,VERDE MUITO FORTE,1.002725884320644,432.2706512789542,364.86,1.1879870938703887,STH DISTRIBUIÇÃO,279.48,1.5509123052438456,LTH SAUDÁVEL,4541543835.832057,206463701.22506618,0.04762627098328909,FLUXO POSITIVO,56.336078179602715,INATIVO NO VERDE,0,414.97982522779597,453.8841838429019,402.0117056894274,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,178.46725763892636,210.2040237864219,1044.2411447791073,0.6174,0.3824,-0.067085,0.029441,0.113226,real
2016-01-05,432.669502630041,1.43257229,1.3715936730662641,1,VERDE MUITO FORTE,1.0005534091170767,432.43019181938894,365.61,1.1834181303302453,STH DISTRIBUIÇÃO,279.42,1.5484557391383615,LTH SAUDÁVEL,4545016208.411361,200624470.21506214,0.046180105824977336,FLUXO POSITIVO,56.069634039459245,INATIVO NO VERDE,0,415.13298414661335,454.0517014103584,402.1600783920317,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,178.14632114097597,209.82601527022908,1042.3632927828653,0.5261,0.4120,-0.068763,0.003082,0.100047,real
2016-01-06,430.677869666862,1.42542709,1.3644323695637455,1,VERDE MUITO FORTE,0.9975646930108198,431.7292629583782,366.16,1.1762013045304294,STH DISTRIBUIÇÃO,279.38,1.5415486780258503,LTH SAUDÁVEL,4547837769.146061,194924661.95349312,0.04478027866703971,FLUXO POSITIVO,55.36709355095961,INATIVO NO VERDE,0,414.460092440043,453.3157261062971,401.5082145512917,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,177.32629087931733,208.8601593316791,1037.5651614588528,0.5443,0.4179,-0.073049,0.010877,0.089368,real
2016-01-07,459.208940093513,1.51365061,1.3603857367639844,1,VERDE MUITO FORTE,1.0372419679609564,442.7211338124321,369.08,1.2441989273152514,STH DISTRIBUIÇÃO,279.73,1.6416149147160224,LTH SAUDÁVEL,4567600704.5952635,202340515.45885754,0.04635245247520681,FLUXO POSITIVO,62.44506368762605,INATIVO NO VERDE,0,425.0122884599348,464.8571905030537,411.73065444556187,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,189.0736065644443,222.69649580242253,1106.3006289132645,1.5569,0.4329,-0.011642,0.068730,0.109740,real
2016-01-08,454.134423728814,1.49531085,1.3554903159401166,1,VERDE MUITO FORTE,1.0153100411452503,447.28644977898483,370.45,1.225899375702022,STH DISTRIBUIÇÃO,279.6,1.624228983293326,LTH SAUDÁVEL,4573841546.73282,189695985.15125275,0.043268632960904885,FLUXO POSITIVO,60.64891420252336,INATIVO NO VERDE,0,429.3949917878254,469.6507722679341,415.9763982944559,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,186.984237157898,220.23557461025152,1094.0753864244011,0.9694,0.3336,-0.022564,0.044761,0.087402,real
2016-01-09,449.845216247808,1.48063286,1.3580963402280282,1,VERDE MUITO FORTE,1.0034245500451004,448.30995636651414,370.88,1.2129131154222605,STH DISTRIBUIÇÃO,279.55,1.6091762341184332,LTH SAUDÁVEL,4576703177.695282,185159925.4610157,0.042162837714694534,FLUXO POSITIVO,59.139210960905,INATIVO NO VERDE,0,430.37755811185355,470.72545418483986,416.9282594208582,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,185.21820898002358,218.15549429736595,1083.7420664049562,0.4696,0.3480,-0.031795,0.035460,0.082061,real
2016-01-10,448.580216247808,1.47362064,1.3592358636885944,1,VERDE MUITO FORTE,1.0003616177472,448.41806031903167,372.53,1.204145213131313,STH DISTRIBUIÇÃO,279.59,1.6044215324146358,LTH SAUDÁVEL,4586881897.805768,174647970.76964855,0.039582663489233116,FLUXO POSITIVO,58.68682208194029,INATIVO NO VERDE,0,430.48133790627037,470.83896333498325,417.02879609669947,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,184.69736086183292,217.5420239517479,1080.6944987872823,0.5363,0.3570,-0.034518,0.042880,-0.011636,real
2016-01-11,449.033059029807,1.4731839,1.360733122705394,1,VERDE MUITO FORTE,1.0008224399044288,448.6640598033418,374.34,1.1995326682422585,STH DISTRIBUIÇÃO,279.4,1.6071333537215715,LTH SAUDÁVEL,4594168984.362022,176630758.42159462,0.039983979625664245,FLUXO POSITIVO,58.80526914247356,INATIVO NO VERDE,0,430.7174974112081,471.0972627935089,417.2575756171079,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,184.88381328146963,217.76163313592465,1081.785462422316,0.6351,0.3421,-0.033543,0.035954,0.030233,real
2016-01-12,441.768157218001,1.44857001,1.3583701952278013,1,VERDE MUITO FORTE,0.9907210390837682,445.9056987692055,375.07,1.1778285579171914,STH DISTRIBUIÇÃO,279.38,1.5812447462882133,LTH SAUDÁVEL,4597936542.1666355,175736545.47866154,0.03973961955820182,FLUXO POSITIVO,56.09607720474638,INATIVO NO VERDE,0,428.06947081843725,468.2009837076658,414.69229985536117,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,181.89257973402385,214.2384696376086,1064.2832651833914,0.7092,0.3493,-0.049180,0.021029,0.016954,real
2016-01-13,432.310645236704,1.41794151,1.3552611290484742,1,VERDE MUITO FORTE,0.9814809745667119,440.4676773562049,375.13,1.1524288786199557,STH DISTRIBUIÇÃO,279.11,1.5488898471452257,LTH SAUDÁVEL,4597822856.029902,160137248.69451332,0.03608575795225555,FLUXO POSITIVO,52.772774433138444,INATIVO NO VERDE,0,422.84897026195665,462.49106122401514,409.63493994127055,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,177.99856604372823,209.6519849389105,1041.4987535170178,0.8978,0.3919,-0.069535,0.003791,-0.024111,real
2016-01-14,429.823224722385,1.4098903,1.3509661970625673,1,VERDE MUITO FORTE,0.9853587191981992,436.20989630267695,375.13,1.1457980559336365,STH DISTRIBUIÇÃO,279.04,1.5403641941025839,LTH SAUDÁVEL,4598486560.992919,143349938.42600918,0.03217632826340022,FLUXO POSITIVO,51.92327882574039,INATIVO NO VERDE,0,418.7615004505699,458.02039111781085,405.6752035614896,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,176.97440138441453,208.4456934585811,1035.5061984095269,0.5058,0.3993,-0.074889,-0.063992,-0.074889,real
2016-01-15,367.823199883109,1.21085056,1.3327040435623558,1,VERDE MUITO FORTE,0.899641692041825,408.85521773484976,371.14,0.9910632103333217,STH PRESSIONADO,278.91,1.3187881391241223,LTH RECUPERAÇÃO,4582967152.293373,122999679.5467453,0.027578604619507896,FLUXO FRACO,36.532451200208534,INATIVO NO VERDE,0,392.50100902545574,429.2979786215923,380.2353524934103,,,Compra profunda 0.93,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,151.4466573011659,178.37836012539677,886.1391881366839,2.6221,0.3975,-0.208332,-0.190057,-0.190071,real
2016-01-16,388.071204558738,1.2771992,1.318986481344156,1,VERDE MUITO FORTE,0.968866136457232,400.54161246440503,374.49,1.036265867069182,STH SAUDÁVEL,278.75,1.3921836934842617,LTH RECUPERAÇÃO,4585145625.027135,117588144.71043491,0.02632045479627476,FLUXO FRACO,42.38830451531244,INATIVO NO VERDE,0,384.5199479658288,420.5686930876253,372.5036995918967,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,159.78352301849122,188.19776757712322,934.9195544386237,1.6559,0.3809,-0.164752,-0.137323,-0.149415,real
2016-01-17,382.482086499123,1.25902054,1.3052244825767076,1,VERDE MUITO FORTE,0.9724504827345387,393.3178020782922,374.33,1.0217778070128576,STH SAUDÁVEL,278.74,1.372182272006612,LTH RECUPERAÇÃO,4585506003.244516,106554841.43697166,0.02379013246350503,FLUXO FRACO,41.2842928461223,INATIVO NO VERDE,0,377.5850899951605,412.9836921822068,365.78555593281175,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,157.48227272307957,185.48728679630736,921.454562177882,0.6879,0.3858,-0.176781,-0.147350,-0.174218,real
2016-01-18,384.865166569258,1.26741248,1.2914541321590691,1,VERDE MUITO FORTE,0.9869938359668259,389.93674787467853,373.77,1.029684475932413,STH SAUDÁVEL,278.73,1.3807812814166325,LTH RECUPERAÇÃO,4584838379.35193,98505885.99744987,0.021956884859373416,FLUXO FRACO,41.96104839823567,INATIVO NO VERDE,0,374.3392779596914,409.43358526841246,362.64117552345107,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,158.46347649385223,186.6429776692411,927.1957460925596,0.6787,0.4634,-0.171652,-0.142902,-0.165875,real
2016-01-19,378.161725014611,1.24584593,1.2766317942487808,1,VERDE MUITO FORTE,0.9816601159636006,385.2267387306515,373.11,1.0135395058149366,STH SAUDÁVEL,278.73,1.3567313350360959,LTH RECUPERAÇÃO,4583975282.679272,96222130.15657616,0.021441047866566976,FLUXO FRACO,40.579602713345444,INATIVO NO VERDE,0,369.81766918142546,404.4880756671841,358.2608670195059,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,155.70341726923658,183.3920981377315,911.0461876665432,0.5804,0.4559,-0.186080,-0.143981,-0.144728,real
2016-01-20,420.622924168323,1.3822596,1.2711978135329896,1,VERDE MUITO FORTE,1.0531760079650627,399.3852129057201,375.96,1.1187970107679621,STH AQUECIDO,278.7,1.5092318771737459,LTH SAUDÁVEL,4596651979.401059,107043557.99744797,0.023842515415627874,FLUXO FRACO,51.253331238649366,INATIVO NO VERDE,0,383.4098043894913,419.3544735510061,371.4282480023197,,,Reduzir para 50%,VENDER METADE,0.5,0.5,0.5,,,,MACRO ATIVO,0,0.5,173.10843961224515,203.8922491401918,1013.3413462028665,1.7496,0.5010,-0.094691,-0.027035,-0.038884,real
2016-01-21,409.298459672706,1.34524409,1.257582926593745,1,VERDE MUITO FORTE,1.0147463506031338,403.3505116125144,375.77,1.0892260150429944,STH LUCRO MODERADO,278,1.4722966175277192,LTH RECUPERAÇÃO,4597013480.760048,103851854.07274628,0.023113313675589664,FLUXO FRACO,48.79860681651571,INATIVO NO VERDE,0,387.21649114801386,423.5180371931402,375.1159757996384,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,170.69157923739925,201.04559938245072,986.0590764128755,0.8408,0.6283,-0.119064,-0.047752,-0.059664,real
2016-01-22,381.046459380479,1.25973209,1.239763724525689,1,VERDE MUITO FORTE,0.9660713714079038,394.42889071970023,374.27,1.0181058043136746,STH SAUDÁVEL,276.56,1.3778075621220676,LTH RECUPERAÇÃO,4571544516.101562,70659447.23801804,0.015699011673688368,FLUXO FRACO,43.35885287022014,INATIVO NO VERDE,0,378.6517350909122,414.15033525568526,366.81886836932125,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,158.90952036927675,187.16834136138246,917.9959291993573,1.3372,0.6337,-0.179871,0.035950,-0.139200,real
2016-01-23,386.370602571596,1.27705234,1.2241695424885997,1,VERDE MUITO FORTE,0.9876408384947692,391.20557546045853,374.44,1.031862521556447,STH SAUDÁVEL,276.15,1.3991330891602247,LTH RECUPERAÇÃO,4573905274.961906,64495966.30144405,0.0143025309717566,FLUXO FRACO,44.58126669214896,INATIVO NO VERDE,0,375.55735244204016,410.7658542334815,363.8211851782265,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,161.12987177275997,189.78353703036214,930.822558749639,0.7908,0.6186,-0.168412,-0.004382,-0.152471,real
2016-01-24,403.446926651081,1.33208711,1.2127017284942199,1,VERDE MUITO FORTE,1.018542720220023,396.1021159367075,375.62,1.0740826544142512,STH LUCRO MODERADO,276.13,1.4610760390072828,LTH RECUPERAÇÃO,4580030445.503487,61401837.28279114,0.013588600127721007,FLUXO FRACO,48.33623458185968,INATIVO NO VERDE,0,380.2580312992392,415.9072217335429,368.374967821138,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,168.25128807866963,198.1713521532295,971.961888625956,0.8025,0.6342,-0.131659,0.054813,-0.114702,real
2016-01-25,391.986097311514,1.29373682,1.1989084819956506,1,VERDE MUITO FORTE,0.9937391927104035,394.4557084866301,375.95,1.0426548671672138,STH SAUDÁVEL,276.12,1.4196222559449299,LTH RECUPERAÇÃO,4583060617.412071,68703745.25145626,0.015218944181206062,FLUXO FRACO,46.13342824231827,INATIVO NO VERDE,0,378.6774801471649,414.1784939109616,366.843808892566,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,163.4717268242605,192.54184329596254,944.3510962410156,0.8229,0.6342,-0.156326,0.018502,-0.062731,real
2016-01-26,391.142935125657,1.29079002,1.1866629688801247,1,VERDE MUITO FORTE,0.9949440109192196,393.13059914224084,376.11,1.039969517230749,STH SAUDÁVEL,275.97,1.4173386061008695,LTH RECUPERAÇÃO,4584854917.34444,68528220.23077393,0.015173441787231567,FLUXO FRACO,45.97159139313535,INATIVO NO VERDE,0,377.4053751765512,412.7871290993529,365.611457202284,,,Abaixo da EMA4,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,163.1200991021032,192.1276857465601,942.3197968148773,0.8387,0.6367,-0.158141,0.034327,-0.074669,real
2016-01-27,394.62753037405,1.3020216,1.1772353772498916,1,VERDE MUITO FORTE,1.00228115757622,393.72937163496454,376.4,1.0484259574230872,STH SAUDÁVEL,275.89,1.4303799716338035,LTH RECUPERAÇÃO,4586972213.881744,69808987.50924492,0.015454165371240114,FLUXO FRACO,46.78171829097619,INATIVO NO VERDE,0,377.98019676956596,413.4158402167128,366.16831562051703,,,Manter 100%,COMPRAR,1,1,0,,Filtro v30/assimetria bloqueia NOVA compra/recomposição agora: a linha dourada tem vantagem sobre a verde (verde 24% · dourada 38% · nenhuma 38% · n=725). Manter posição existente; não é venda.,Recomposição macro segue pendente. mas NÃO executar agora: filtro v30/assimetria bloqueia aumento entre as linhas (linha dourada mais provável antes da verde; verde 24% · dourada 38% · nenhuma 38% · n=725). Não é venda; é manter posição até melhor preço/assimetria limpar.,MACRO ATIVO,0,1,164.57329554566414,193.83930357399737,950.7146898106896,0.5887,0.6064,-0.150641,-0.061802,-0.062760,real
